timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/15 03:12:25.046, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.65 W
2026/04/15 03:12:25.246, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.65 W
2026/04/15 03:12:25.446, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.65 W
2026/04/15 03:12:25.646, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.65 W
2026/04/15 03:12:25.847, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:26.047, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:26.247, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:26.447, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:26.648, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:26.848, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:27.048, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:27.248, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:27.449, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:27.649, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:27.849, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.45 W
2026/04/15 03:12:28.049, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.45 W
2026/04/15 03:12:28.250, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.45 W
2026/04/15 03:12:28.450, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.45 W
2026/04/15 03:12:28.650, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.45 W
2026/04/15 03:12:28.850, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.25 W
2026/04/15 03:12:29.051, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.25 W
2026/04/15 03:12:29.251, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.25 W
2026/04/15 03:12:29.451, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.25 W
2026/04/15 03:12:29.651, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.25 W
2026/04/15 03:12:29.852, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.40 W
2026/04/15 03:12:30.052, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.40 W
2026/04/15 03:12:30.252, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.40 W
2026/04/15 03:12:30.452, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.40 W
2026/04/15 03:12:30.653, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.40 W
2026/04/15 03:12:30.853, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.55 W
2026/04/15 03:12:31.053, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.55 W
2026/04/15 03:12:31.253, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.55 W
2026/04/15 03:12:31.454, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.55 W
2026/04/15 03:12:31.654, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 12.55 W
2026/04/15 03:12:31.854, NVIDIA L4, 0 %, 0 %, 1 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:32.054, NVIDIA L4, 0 %, 0 %, 3 MiB, 23034 MiB, 12.50 W
2026/04/15 03:12:32.254, NVIDIA L4, 0 %, 0 %, 3 MiB, 23034 MiB, 13.64 W
2026/04/15 03:12:32.455, NVIDIA L4, 0 %, 0 %, 26 MiB, 23034 MiB, 14.01 W
2026/04/15 03:12:32.655, NVIDIA L4, 3 %, 0 %, 262 MiB, 23034 MiB, 15.67 W
2026/04/15 03:12:32.855, NVIDIA L4, 3 %, 1 %, 262 MiB, 23034 MiB, 16.87 W
2026/04/15 03:12:33.055, NVIDIA L4, 0 %, 0 %, 408 MiB, 23034 MiB, 22.38 W
2026/04/15 03:12:33.256, NVIDIA L4, 0 %, 0 %, 408 MiB, 23034 MiB, 25.13 W
2026/04/15 03:12:33.456, NVIDIA L4, 0 %, 0 %, 1334 MiB, 23034 MiB, 26.94 W
2026/04/15 03:12:33.656, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:33.856, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.80 W
2026/04/15 03:12:34.057, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:34.257, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.80 W
2026/04/15 03:12:34.457, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.80 W
2026/04/15 03:12:34.657, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.77 W
2026/04/15 03:12:34.857, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.77 W
2026/04/15 03:12:35.058, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.77 W
2026/04/15 03:12:35.258, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.77 W
2026/04/15 03:12:35.458, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.77 W
2026/04/15 03:12:35.658, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:35.859, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:36.059, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:36.259, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:36.459, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:36.660, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.65 W
2026/04/15 03:12:36.860, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.65 W
2026/04/15 03:12:37.060, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.65 W
2026/04/15 03:12:37.261, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.65 W
2026/04/15 03:12:37.461, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.65 W
2026/04/15 03:12:37.661, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:37.861, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:38.062, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:38.262, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:38.462, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:38.662, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:38.862, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:39.063, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:39.263, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:39.463, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:39.663, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:39.864, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:40.064, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:40.264, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.70 W
2026/04/15 03:12:40.823, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:41.023, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:41.224, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:41.424, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.75 W
2026/04/15 03:12:41.624, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:41.824, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:42.025, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:42.225, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:42.425, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.79 W
2026/04/15 03:12:42.625, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.84 W
2026/04/15 03:12:42.826, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.84 W
2026/04/15 03:12:43.026, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.84 W
2026/04/15 03:12:43.226, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.84 W
2026/04/15 03:12:43.426, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.84 W
2026/04/15 03:12:43.626, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:43.827, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:44.027, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:44.227, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:44.427, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:44.628, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:44.828, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:45.028, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:45.228, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:45.429, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:45.702, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:45.902, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:46.102, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:46.303, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:46.503, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:46.703, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:46.903, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:47.103, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:47.304, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:47.504, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.89 W
2026/04/15 03:12:47.704, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.83 W
2026/04/15 03:12:47.904, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.83 W
2026/04/15 03:12:48.105, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.83 W
2026/04/15 03:12:48.305, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.04 W
2026/04/15 03:12:48.505, NVIDIA L4, 29 %, 2 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:48.705, NVIDIA L4, 27 %, 2 %, 2406 MiB, 23034 MiB, 28.60 W
2026/04/15 03:12:48.905, NVIDIA L4, 29 %, 2 %, 2406 MiB, 23034 MiB, 28.71 W
2026/04/15 03:12:49.106, NVIDIA L4, 28 %, 2 %, 2406 MiB, 23034 MiB, 28.70 W
2026/04/15 03:12:49.306, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.62 W
2026/04/15 03:12:49.506, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.64 W
2026/04/15 03:12:49.706, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.44 W
2026/04/15 03:12:49.907, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.22 W
2026/04/15 03:12:50.107, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:50.307, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:50.507, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:50.708, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:50.908, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.11 W
2026/04/15 03:12:51.108, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.90 W
2026/04/15 03:12:51.308, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.90 W
2026/04/15 03:12:51.509, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.90 W
2026/04/15 03:12:51.709, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.90 W
2026/04/15 03:12:51.909, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.90 W
2026/04/15 03:12:52.109, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:52.309, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:52.510, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:52.710, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:52.910, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:53.110, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:53.311, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:53.511, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:53.711, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:53.911, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:54.111, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:54.312, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:54.512, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:54.712, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:54.912, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:55.113, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:55.313, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:55.513, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:55.713, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:55.913, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.93 W
2026/04/15 03:12:56.114, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:56.314, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:56.514, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:56.714, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:56.915, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.88 W
2026/04/15 03:12:57.115, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.98 W
2026/04/15 03:12:57.315, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.98 W
2026/04/15 03:12:57.515, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.08 W
2026/04/15 03:12:57.715, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.08 W
2026/04/15 03:12:57.916, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.07 W
2026/04/15 03:12:58.116, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.08 W
2026/04/15 03:12:58.316, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.08 W
2026/04/15 03:12:58.516, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.07 W
2026/04/15 03:12:58.717, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 28.09 W
2026/04/15 03:12:58.917, NVIDIA L4, 0 %, 0 %, 2454 MiB, 23034 MiB, 28.09 W
2026/04/15 03:12:59.117, NVIDIA L4, 70 %, 86 %, 2454 MiB, 23034 MiB, 31.44 W
2026/04/15 03:12:59.317, NVIDIA L4, 0 %, 0 %, 2454 MiB, 23034 MiB, 31.45 W
2026/04/15 03:12:59.517, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 31.46 W
2026/04/15 03:12:59.718, NVIDIA L4, 61 %, 74 %, 2502 MiB, 23034 MiB, 35.00 W
2026/04/15 03:12:59.918, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 35.00 W
2026/04/15 03:13:00.118, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 32.21 W
2026/04/15 03:13:00.318, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 31.65 W
2026/04/15 03:13:00.518, NVIDIA L4, 97 %, 100 %, 2502 MiB, 23034 MiB, 38.22 W
2026/04/15 03:13:00.719, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 35.08 W
2026/04/15 03:13:00.919, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 34.78 W
2026/04/15 03:13:01.119, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 34.79 W
2026/04/15 03:13:01.319, NVIDIA L4, 0 %, 0 %, 2502 MiB, 23034 MiB, 34.79 W
2026/04/15 03:13:01.520, NVIDIA L4, 13 %, 16 %, 2628 MiB, 23034 MiB, 33.24 W
2026/04/15 03:13:01.720, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.91 W
2026/04/15 03:13:01.920, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.89 W
2026/04/15 03:13:02.120, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.91 W
2026/04/15 03:13:02.320, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.92 W
2026/04/15 03:13:02.520, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.91 W
2026/04/15 03:13:02.721, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.91 W
2026/04/15 03:13:02.921, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.91 W
2026/04/15 03:13:03.121, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.92 W
2026/04/15 03:13:03.321, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.92 W
2026/04/15 03:13:03.522, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.93 W
2026/04/15 03:13:03.722, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.96 W
2026/04/15 03:13:03.922, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.99 W
2026/04/15 03:13:04.122, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 28.02 W
2026/04/15 03:13:04.322, NVIDIA L4, 96 %, 100 %, 2628 MiB, 23034 MiB, 34.63 W
2026/04/15 03:13:04.523, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 34.69 W
2026/04/15 03:13:04.723, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 34.68 W
2026/04/15 03:13:04.923, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 34.70 W
2026/04/15 03:13:05.123, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 34.68 W
2026/04/15 03:13:05.324, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 31.42 W
